month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count
2025-09,광주 북구,두암동,미용/생활서비스,30대,789502,22,35886,참여,0.249,14
2025-09,광주 북구,두암동,미용/생활서비스,40대,808280,26,31087,미참여,0.332,22
2025-09,광주 북구,두암동,미용/생활서비스,50대,562275,19,29593,미참여,0.421,11
2025-09,광주 북구,두암동,미용/생활서비스,60대 이상,690101,25,27604,참여,0.391,7
2025-09,광주 북구,두암동,교육/학원,20대,955980,10,95598,참여,0.42,7
2025-09,광주 북구,두암동,교육/학원,30대,3046960,29,105067,참여,0.413,19
2025-09,광주 북구,두암동,교육/학원,40대,2112386,25,84495,참여,0.294,14
2025-09,광주 북구,두암동,교육/학원,50대,2033932,21,96853,참여,0.307,10
2025-09,광주 북구,두암동,교육/학원,60대 이상,2155029,27,79815,미참여,0.408,16
2025-09,광주 북구,두암동,병원/약국,20대,820283,29,28285,참여,0.381,23
2025-09,광주 북구,두암동,병원/약국,30대,801978,37,21675,참여,0.291,21
2025-09,광주 북구,두암동,병원/약국,40대,607701,21,28938,참여,0.272,4
2025-09,광주 북구,두암동,병원/약국,50대,1144855,48,23851,참여,0.302,18
2025-09,광주 북구,두암동,병원/약국,60대 이상,2210744,78,28342,참여,0.274,18
2025-09,광주 북구,두암동,편의점/마트,20대,530532,45,11789,참여,0.289,16
2025-09,광주 북구,두암동,편의점/마트,30대,664942,55,12089,참여,0.376,22
2025-09,광주 북구,두암동,편의점/마트,40대,558925,38,14708,미참여,0.471,20
2025-09,광주 북구,두암동,편의점/마트,50대,344445,25,13777,참여,0.419,19
2025-09,광주 북구,두암동,편의점/마트,60대 이상,413760,40,10344,미참여,0.513,10
2025-09,광주 동구,충장동,한식/분식,20대,597220,44,13573,참여,0.353,5
2025-09,광주 동구,충장동,한식/분식,30대,603400,44,13713,참여,0.442,21
2025-09,광주 동구,충장동,한식/분식,40대,706953,44,16067,참여,0.409,18
2025-09,광주 동구,충장동,한식/분식,50대,840727,47,17887,참여,0.463,21
2025-09,광주 동구,충장동,한식/분식,60대 이상,291308,19,15332,참여,0.456,21
2025-09,광주 동구,충장동,카페/디저트,20대,333945,38,8788,미참여,0.36,29
2025-09,광주 동구,충장동,카페/디저트,30대,379789,39,9738,참여,0.368,30
2025-09,광주 동구,충장동,카페/디저트,40대,340620,38,8963,참여,0.424,29
2025-09,광주 동구,충장동,카페/디저트,50대,403398,42,9604,참여,0.337,32
2025-09,광주 동구,충장동,카페/디저트,60대 이상,382508,41,9329,참여,0.263,30
2025-09,광주 동구,충장동,신선식품,20대,1229319,36,34147,참여,0.347,10
2025-09,광주 동구,충장동,신선식품,30대,864074,32,27002,참여,0.384,9
2025-09,광주 동구,충장동,신선식품,40대,986722,38,25966,미참여,0.406,11
2025-09,광주 동구,충장동,신선식품,50대,1432682,42,34111,참여,0.539,26
2025-09,광주 동구,충장동,신선식품,60대 이상,784625,24,32692,참여,0.564,28
2025-09,광주 동구,충장동,생활용품,20대,825481,44,18760,미참여,0.462,10
2025-09,광주 동구,충장동,생활용품,30대,905452,38,23827,참여,0.426,8
2025-09,광주 동구,충장동,생활용품,40대,515861,27,19105,미참여,0.24,13
2025-09,광주 동구,충장동,생활용품,50대,658194,34,19358,참여,0.41,1
2025-09,광주 동구,충장동,생활용품,60대 이상,540539,26,20789,참여,0.499,8
2025-09,광주 동구,충장동,의류/잡화,20대,1341717,31,43281,참여,0.338,20
2025-09,광주 동구,충장동,의류/잡화,30대,1029069,31,33195,미참여,0.333,21
2025-09,광주 동구,충장동,의류/잡화,40대,1256859,38,33075,참여,0.448,23
2025-09,광주 동구,충장동,의류/잡화,50대,1020968,30,34032,참여,0.358,34
2025-09,광주 동구,충장동,의류/잡화,60대 이상,1089913,33,33027,참여,0.297,32
2025-09,광주 동구,충장동,미용/생활서비스,20대,702704,20,35135,참여,0.242,16
2025-09,광주 동구,충장동,미용/생활서비스,30대,486572,16,30410,참여,0.293,22
2025-09,광주 동구,충장동,미용/생활서비스,40대,408099,15,27206,참여,0.526,20
2025-09,광주 동구,충장동,미용/생활서비스,50대,840997,25,33639,미참여,0.331,17
2025-09,광주 동구,충장동,미용/생활서비스,60대 이상,546327,21,26015,참여,0.201,34
2025-09,광주 동구,충장동,교육/학원,20대,2154383,25,86175,참여,0.264,23
2025-09,광주 동구,충장동,교육/학원,30대,3830156,38,100793,참여,0.266,24
2025-09,광주 동구,충장동,교육/학원,40대,1605368,20,80268,참여,0.27,13
2025-09,광주 동구,충장동,교육/학원,50대,729172,10,72917,미참여,0.307,15
2025-09,광주 동구,충장동,교육/학원,60대 이상,3199719,31,103216,미참여,0.389,20
2025-09,광주 동구,충장동,병원/약국,20대,1221654,51,23954,참여,0.256,27
2025-09,광주 동구,충장동,병원/약국,30대,940239,43,21866,미참여,0.405,14
2025-09,광주 동구,충장동,병원/약국,40대,617204,21,29390,참여,0.34,12
2025-09,광주 동구,충장동,병원/약국,50대,654909,22,29768,참여,0.43,5
2025-09,광주 동구,충장동,병원/약국,60대 이상,1057870,40,26446,참여,0.42,21
2025-09,광주 동구,충장동,편의점/마트,20대,603212,50,12064,참여,0.362,14
2025-09,광주 동구,충장동,편의점/마트,30대,367434,29,12670,참여,0.406,13
2025-09,광주 동구,충장동,편의점/마트,40대,490584,39,12579,참여,0.501,17
2025-09,광주 동구,충장동,편의점/마트,50대,366049,28,13073,참여,0.474,28
2025-09,광주 동구,충장동,편의점/마트,60대 이상,540874,41,13192,미참여,0.445,16
2025-09,광주 동구,동명동,한식/분식,20대,448264,34,13184,참여,0.39,17
2025-09,광주 동구,동명동,한식/분식,30대,460457,35,13155,참여,0.434,26
2025-09,광주 동구,동명동,한식/분식,40대,1045772,83,12599,미참여,0.344,11
2025-09,광주 동구,동명동,한식/분식,50대,753424,45,16742,참여,0.577,30
2025-09,광주 동구,동명동,한식/분식,60대 이상,758879,48,15809,미참여,0.338,19
2025-09,광주 동구,동명동,카페/디저트,20대,289653,40,7241,참여,0.349,12
2025-09,광주 동구,동명동,카페/디저트,30대,454680,46,9884,참여,0.257,25
2025-09,광주 동구,동명동,카페/디저트,40대,128164,17,7539,참여,0.369,25
2025-09,광주 동구,동명동,카페/디저트,50대,349995,39,8974,미참여,0.421,19
2025-09,광주 동구,동명동,카페/디저트,60대 이상,440875,46,9584,참여,0.403,27
2025-09,광주 동구,동명동,신선식품,20대,985777,34,28993,참여,0.551,9
2025-09,광주 동구,동명동,신선식품,30대,1091896,32,34121,참여,0.412,22
2025-09,광주 동구,동명동,신선식품,40대,996907,41,24314,참여,0.477,26
2025-09,광주 동구,동명동,신선식품,50대,1328993,46,28891,미참여,0.397,23
2025-09,광주 동구,동명동,신선식품,60대 이상,1285288,45,28561,참여,0.33,21
2025-09,광주 동구,동명동,생활용품,20대,644454,24,26852,미참여,0.258,23
2025-09,광주 동구,동명동,생활용품,30대,774294,32,24196,참여,0.3,16
2025-09,광주 동구,동명동,생활용품,40대,751977,34,22116,미참여,0.347,24
2025-09,광주 동구,동명동,생활용품,50대,808967,32,25280,참여,0.191,20
2025-09,광주 동구,동명동,생활용품,60대 이상,805848,31,25995,참여,0.156,27
2025-09,광주 동구,동명동,의류/잡화,20대,1413927,33,42846,참여,0.253,32
2025-09,광주 동구,동명동,의류/잡화,30대,1359771,33,41205,미참여,0.303,44
2025-09,광주 동구,동명동,의류/잡화,40대,860871,21,40993,참여,0.411,28
2025-09,광주 동구,동명동,의류/잡화,50대,746252,25,29850,참여,0.366,22
2025-09,광주 동구,동명동,의류/잡화,60대 이상,860434,24,35851,참여,0.326,9
2025-09,광주 동구,동명동,미용/생활서비스,20대,913747,30,30458,미참여,0.306,10
2025-09,광주 동구,동명동,미용/생활서비스,30대,942123,35,26917,참여,0.355,16
2025-09,광주 동구,동명동,미용/생활서비스,40대,422416,16,26401,참여,0.364,24
2025-09,광주 동구,동명동,미용/생활서비스,50대,974968,33,29544,미참여,0.271,7
2025-09,광주 동구,동명동,미용/생활서비스,60대 이상,723088,20,36154,참여,0.513,11
2025-09,광주 동구,동명동,교육/학원,20대,1756492,18,97582,참여,0.28,23
2025-09,광주 동구,동명동,교육/학원,30대,1831098,22,83231,미참여,0.145,31
2025-09,광주 동구,동명동,교육/학원,40대,1962705,25,78508,미참여,0.462,12
2025-09,광주 동구,동명동,교육/학원,50대,1119241,15,74616,참여,0.535,22
2025-09,광주 동구,동명동,교육/학원,60대 이상,1506423,20,75321,참여,0.365,7
2025-09,광주 동구,동명동,병원/약국,20대,601900,29,20755,참여,0.214,15
2025-09,광주 동구,동명동,병원/약국,30대,1048220,40,26205,미참여,0.271,27
2025-09,광주 동구,동명동,병원/약국,40대,614078,21,29241,참여,0.165,20
2025-09,광주 동구,동명동,병원/약국,50대,776928,26,29881,미참여,0.353,16
2025-09,광주 동구,동명동,병원/약국,60대 이상,1115189,51,21866,미참여,0.29,10
2025-09,광주 동구,동명동,편의점/마트,20대,595522,57,10447,참여,0.362,16
2025-09,광주 동구,동명동,편의점/마트,30대,497820,43,11577,미참여,0.366,21
2025-09,광주 동구,동명동,편의점/마트,40대,731922,58,12619,참여,0.347,12
2025-09,광주 동구,동명동,편의점/마트,50대,336755,33,10204,참여,0.552,21
2025-09,광주 동구,동명동,편의점/마트,60대 이상,474829,32,14838,미참여,0.441,31
2025-09,광주 동구,서남동,한식/분식,20대,582676,43,13550,참여,0.254,10
2025-09,광주 동구,서남동,한식/분식,30대,809140,50,16182,미참여,0.392,20
2025-09,광주 동구,서남동,한식/분식,40대,922364,55,16770,미참여,0.425,29
2025-09,광주 동구,서남동,한식/분식,50대,565487,33,17135,참여,0.448,15
2025-09,광주 동구,서남동,한식/분식,60대 이상,1006407,58,17351,참여,0.475,18
2025-09,광주 동구,서남동,카페/디저트,20대,495635,71,6980,참여,0.449,17
2025-09,광주 동구,서남동,카페/디저트,30대,447052,53,8434,미참여,0.381,33
2025-09,광주 동구,서남동,카페/디저트,40대,323521,34,9515,미참여,0.4,22
2025-09,광주 동구,서남동,카페/디저트,50대,319694,44,7265,참여,0.395,19
2025-09,광주 동구,서남동,카페/디저트,60대 이상,519862,61,8522,미참여,0.169,38
2025-09,광주 동구,서남동,신선식품,20대,1243842,43,28926,미참여,0.537,19
2025-09,광주 동구,서남동,신선식품,30대,799782,27,29621,참여,0.521,23
2025-09,광주 동구,서남동,신선식품,40대,1643897,49,33548,참여,0.337,19
2025-09,광주 동구,서남동,신선식품,50대,1666793,70,23811,참여,0.402,10
2025-09,광주 동구,서남동,신선식품,60대 이상,1161159,36,32254,참여,0.141,14
2025-09,광주 동구,서남동,생활용품,20대,676861,26,26033,참여,0.349,30
2025-09,광주 동구,서남동,생활용품,30대,490163,21,23341,미참여,0.518,16
2025-09,광주 동구,서남동,생활용품,40대,415848,16,25990,참여,0.524,1
2025-09,광주 동구,서남동,생활용품,50대,929995,40,23249,참여,0.397,22
2025-09,광주 동구,서남동,생활용품,60대 이상,1332727,54,24680,참여,0.413,27
2025-09,광주 동구,서남동,의류/잡화,20대,627345,20,31367,참여,0.419,9
2025-09,광주 동구,서남동,의류/잡화,30대,801879,22,36449,미참여,0.399,33
2025-09,광주 동구,서남동,의류/잡화,40대,1139865,29,39305,참여,0.428,24
2025-09,광주 동구,서남동,의류/잡화,50대,1088480,26,41864,참여,0.328,39
2025-09,광주 동구,서남동,의류/잡화,60대 이상,1010570,27,37428,참여,0.302,31
2025-09,광주 동구,서남동,미용/생활서비스,20대,885931,31,28578,참여,0.389,9
2025-09,광주 동구,서남동,미용/생활서비스,30대,695866,24,28994,참여,0.453,6
2025-09,광주 동구,서남동,미용/생활서비스,40대,1157549,34,34045,참여,0.306,32
2025-09,광주 동구,서남동,미용/생활서비스,50대,971740,28,34705,참여,0.44,12
2025-09,광주 동구,서남동,미용/생활서비스,60대 이상,944949,30,31498,미참여,0.29,36
2025-09,광주 동구,서남동,교육/학원,20대,2603222,26,100123,미참여,0.542,18
2025-09,광주 동구,서남동,교육/학원,30대,3897993,38,102578,참여,0.415,15
2025-09,광주 동구,서남동,교육/학원,40대,2135105,24,88962,참여,0.362,23
2025-09,광주 동구,서남동,교육/학원,50대,1729995,23,75217,참여,0.371,6
2025-09,광주 동구,서남동,교육/학원,60대 이상,1939602,23,84330,참여,0.321,21
2025-09,광주 동구,서남동,병원/약국,20대,587612,22,26709,참여,0.422,27
2025-09,광주 동구,서남동,병원/약국,30대,816600,29,28158,미참여,0.307,28
2025-09,광주 동구,서남동,병원/약국,40대,449572,19,23661,미참여,0.282,9
2025-09,광주 동구,서남동,병원/약국,50대,877160,32,27411,미참여,0.298,15
2025-09,광주 동구,서남동,병원/약국,60대 이상,1080394,48,22508,미참여,0.251,22
2025-09,광주 동구,서남동,편의점/마트,20대,446236,35,12749,미참여,0.361,17
2025-09,광주 동구,서남동,편의점/마트,30대,605665,50,12113,미참여,0.466,13
2025-09,광주 동구,서남동,편의점/마트,40대,529233,36,14700,미참여,0.48,19
2025-09,광주 동구,서남동,편의점/마트,50대,424087,33,12851,참여,0.496,18
2025-09,광주 동구,서남동,편의점/마트,60대 이상,473791,34,13935,참여,0.465,19
2025-09,광주 동구,학동,한식/분식,20대,432024,27,16000,참여,0.403,18
2025-09,광주 동구,학동,한식/분식,30대,762300,52,14659,참여,0.565,37
2025-09,광주 동구,학동,한식/분식,40대,663071,50,13261,참여,0.473,23
2025-09,광주 동구,학동,한식/분식,50대,437591,31,14115,참여,0.248,26
2025-09,광주 동구,학동,한식/분식,60대 이상,1385237,90,15391,미참여,0.518,35
2025-09,광주 동구,학동,카페/디저트,20대,272485,31,8789,참여,0.314,32
2025-09,광주 동구,학동,카페/디저트,30대,299278,38,7875,참여,0.345,16
2025-09,광주 동구,학동,카페/디저트,40대,262462,37,7093,참여,0.586,20
2025-09,광주 동구,학동,카페/디저트,50대,256184,32,8005,미참여,0.28,32
2025-09,광주 동구,학동,카페/디저트,60대 이상,257186,33,7793,참여,0.387,20
2025-09,광주 동구,학동,신선식품,20대,1242979,40,31074,참여,0.529,20
2025-09,광주 동구,학동,신선식품,30대,1263365,39,32393,참여,0.53,26
2025-09,광주 동구,학동,신선식품,40대,1606242,46,34918,참여,0.383,11
2025-09,광주 동구,학동,신선식품,50대,1465746,61,24028,참여,0.361,28
2025-09,광주 동구,학동,신선식품,60대 이상,1349306,42,32126,참여,0.408,19
2025-09,광주 동구,학동,생활용품,20대,811303,30,27043,미참여,0.414,11
2025-09,광주 동구,학동,생활용품,30대,1089840,50,21796,미참여,0.41,30
2025-09,광주 동구,학동,생활용품,40대,670655,30,22355,미참여,0.446,14
2025-09,광주 동구,학동,생활용품,50대,654535,28,23376,참여,0.398,17
2025-09,광주 동구,학동,생활용품,60대 이상,1270613,58,21907,참여,0.271,16
2025-09,광주 동구,학동,의류/잡화,20대,1754840,41,42800,참여,0.492,9
2025-09,광주 동구,학동,의류/잡화,30대,727093,19,38268,참여,0.293,19
2025-09,광주 동구,학동,의류/잡화,40대,1006913,30,33563,미참여,0.229,21
2025-09,광주 동구,학동,의류/잡화,50대,710507,21,33833,미참여,0.38,27
2025-09,광주 동구,학동,의류/잡화,60대 이상,974422,23,42366,참여,0.416,35
2025-09,광주 동구,학동,미용/생활서비스,20대,984330,37,26603,참여,0.295,1
2025-09,광주 동구,학동,미용/생활서비스,30대,501131,16,31320,미참여,0.475,11
2025-09,광주 동구,학동,미용/생활서비스,40대,847975,23,36868,미참여,0.365,17
2025-09,광주 동구,학동,미용/생활서비스,50대,734852,25,29394,참여,0.255,17
2025-09,광주 동구,학동,미용/생활서비스,60대 이상,719679,26,27679,미참여,0.394,33
2025-09,광주 동구,학동,교육/학원,20대,1721950,18,95663,참여,0.386,5
2025-09,광주 동구,학동,교육/학원,30대,2509317,32,78416,참여,0.422,1
2025-09,광주 동구,학동,교육/학원,40대,2278494,24,94937,참여,0.357,16
2025-09,광주 동구,학동,교육/학원,50대,2193203,28,78328,참여,0.258,23
2025-09,광주 동구,학동,교육/학원,60대 이상,2357982,29,81309,참여,0.336,23
2025-09,광주 동구,학동,병원/약국,20대,843313,41,20568,미참여,0.344,12
2025-09,광주 동구,학동,병원/약국,30대,694052,30,23135,참여,0.221,12
2025-09,광주 동구,학동,병원/약국,40대,529582,24,22065,미참여,0.313,22
2025-09,광주 동구,학동,병원/약국,50대,616157,30,20538,참여,0.391,28
2025-09,광주 동구,학동,병원/약국,60대 이상,1329579,59,22535,참여,0.453,23
2025-09,광주 동구,학동,편의점/마트,20대,381976,33,11575,참여,0.447,15
2025-09,광주 동구,학동,편의점/마트,30대,438949,36,12193,미참여,0.364,20
2025-09,광주 동구,학동,편의점/마트,40대,463240,42,11029,참여,0.49,19
2025-09,광주 동구,학동,편의점/마트,50대,338480,24,14103,참여,0.399,19
2025-09,광주 동구,학동,편의점/마트,60대 이상,305028,26,11731,참여,0.571,12
2025-10,수원시 팔달구,행궁동,한식/분식,20대,529790,31,17090,미참여,0.49,11
2025-10,수원시 팔달구,행궁동,한식/분식,30대,1358363,89,15262,참여,0.329,38
2025-10,수원시 팔달구,행궁동,한식/분식,40대,924538,52,17779,참여,0.384,36
2025-10,수원시 팔달구,행궁동,한식/분식,50대,950101,55,17274,미참여,0.583,16
2025-10,수원시 팔달구,행궁동,한식/분식,60대 이상,1312310,79,16611,미참여,0.482,29
2025-10,수원시 팔달구,행궁동,카페/디저트,20대,400140,46,8698,미참여,0.205,23
2025-10,수원시 팔달구,행궁동,카페/디저트,30대,255246,27,9453,미참여,0.447,19
2025-10,수원시 팔달구,행궁동,카페/디저트,40대,226740,30,7558,참여,0.343,8
2025-10,수원시 팔달구,행궁동,카페/디저트,50대,167739,18,9318,참여,0.442,27
2025-10,수원시 팔달구,행궁동,카페/디저트,60대 이상,165726,20,8286,참여,0.418,22
2025-10,수원시 팔달구,행궁동,신선식품,20대,1184702,47,25206,참여,0.562,27
2025-10,수원시 팔달구,행궁동,신선식품,30대,1318429,53,24876,미참여,0.441,26
2025-10,수원시 팔달구,행궁동,신선식품,40대,1140285,41,27811,미참여,0.377,12
2025-10,수원시 팔달구,행궁동,신선식품,50대,1297871,51,25448,미참여,0.623,8
2025-10,수원시 팔달구,행궁동,신선식품,60대 이상,1692665,63,26867,참여,0.476,8
2025-10,수원시 팔달구,행궁동,생활용품,20대,1071908,40,26797,참여,0.349,22
2025-10,수원시 팔달구,행궁동,생활용품,30대,472303,24,19679,참여,0.475,10
2025-10,수원시 팔달구,행궁동,생활용품,40대,658178,30,21939,미참여,0.377,28
2025-10,수원시 팔달구,행궁동,생활용품,50대,850852,42,20258,미참여,0.163,23
2025-10,수원시 팔달구,행궁동,생활용품,60대 이상,1578298,63,25052,미참여,0.426,14
2025-10,수원시 팔달구,행궁동,의류/잡화,20대,614790,19,32357,참여,0.154,17
2025-10,수원시 팔달구,행궁동,의류/잡화,30대,740714,20,37035,미참여,0.428,19
2025-10,수원시 팔달구,행궁동,의류/잡화,40대,871822,20,43591,참여,0.44,15
2025-10,수원시 팔달구,행궁동,의류/잡화,50대,564821,16,35301,미참여,0.469,11
2025-10,수원시 팔달구,행궁동,의류/잡화,60대 이상,526648,16,32915,미참여,0.28,30
2025-10,수원시 팔달구,행궁동,미용/생활서비스,20대,294178,9,32686,참여,0.332,19
2025-10,수원시 팔달구,행궁동,미용/생활서비스,30대,711340,23,30927,참여,0.362,8
2025-10,수원시 팔달구,행궁동,미용/생활서비스,40대,719930,22,32724,미참여,0.227,32
2025-10,수원시 팔달구,행궁동,미용/생활서비스,50대,733618,23,31896,참여,0.21,20
2025-10,수원시 팔달구,행궁동,미용/생활서비스,60대 이상,730299,23,31752,미참여,0.348,26
2025-10,수원시 팔달구,행궁동,교육/학원,20대,1214352,16,75897,참여,0.216,10
2025-10,수원시 팔달구,행궁동,교육/학원,30대,2080935,25,83237,미참여,0.206,24
2025-10,수원시 팔달구,행궁동,교육/학원,40대,1940820,25,77632,미참여,0.442,7
2025-10,수원시 팔달구,행궁동,교육/학원,50대,1532709,15,102180,미참여,0.325,24
2025-10,수원시 팔달구,행궁동,교육/학원,60대 이상,1536925,21,73186,미참여,0.613,15
2025-10,수원시 팔달구,행궁동,병원/약국,20대,747602,31,24116,미참여,0.414,14
2025-10,수원시 팔달구,행궁동,병원/약국,30대,760139,31,24520,참여,0.251,13
2025-10,수원시 팔달구,행궁동,병원/약국,40대,1192271,40,29806,미참여,0.36,17
2025-10,수원시 팔달구,행궁동,병원/약국,50대,1195904,54,22146,참여,0.357,28
2025-10,수원시 팔달구,행궁동,병원/약국,60대 이상,2178942,76,28670,미참여,0.376,23
2025-10,수원시 팔달구,행궁동,편의점/마트,20대,491005,45,10911,미참여,0.325,15
2025-10,수원시 팔달구,행궁동,편의점/마트,30대,562579,48,11720,참여,0.447,18
2025-10,수원시 팔달구,행궁동,편의점/마트,40대,279951,23,12171,참여,0.52,19
2025-10,수원시 팔달구,행궁동,편의점/마트,50대,335851,25,13434,참여,0.327,5
2025-10,수원시 팔달구,행궁동,편의점/마트,60대 이상,493734,38,12993,참여,0.488,29
2025-10,수원시 팔달구,매산동,한식/분식,20대,355193,22,16145,미참여,0.418,39
2025-10,수원시 팔달구,매산동,한식/분식,30대,681825,50,13636,참여,0.419,24
2025-10,수원시 팔달구,매산동,한식/분식,40대,554021,43,12884,미참여,0.324,30
2025-10,수원시 팔달구,매산동,한식/분식,50대,1161338,72,16129,미참여,0.476,23
2025-10,수원시 팔달구,매산동,한식/분식,60대 이상,578822,37,15643,참여,0.324,38
2025-10,수원시 팔달구,매산동,카페/디저트,20대,602354,61,9874,참여,0.366,15
2025-10,수원시 팔달구,매산동,카페/디저트,30대,286336,37,7738,미참여,0.437,8
2025-10,수원시 팔달구,매산동,카페/디저트,40대,231323,25,9252,참여,0.342,17
2025-10,수원시 팔달구,매산동,카페/디저트,50대,246736,27,9138,참여,0.389,15
2025-10,수원시 팔달구,매산동,카페/디저트,60대 이상,226628,30,7554,미참여,0.326,26
2025-10,수원시 팔달구,매산동,신선식품,20대,968533,38,25487,미참여,0.359,18
2025-10,수원시 팔달구,매산동,신선식품,30대,797617,31,25729,참여,0.48,17
2025-10,수원시 팔달구,매산동,신선식품,40대,2029353,61,33268,참여,0.352,23
2025-10,수원시 팔달구,매산동,신선식품,50대,1571848,45,34929,참여,0.313,1
2025-10,수원시 팔달구,매산동,신선식품,60대 이상,1254015,51,24588,참여,0.287,18
2025-10,수원시 팔달구,매산동,생활용품,20대,1574199,70,22488,미참여,0.231,24
2025-10,수원시 팔달구,매산동,생활용품,30대,1118759,42,26637,미참여,0.376,29
2025-10,수원시 팔달구,매산동,생활용품,40대,1218754,54,22569,참여,0.291,16
2025-10,수원시 팔달구,매산동,생활용품,50대,599373,28,21406,미참여,0.296,15
2025-10,수원시 팔달구,매산동,생활용품,60대 이상,992791,49,20261,참여,0.283,19
2025-10,수원시 팔달구,매산동,의류/잡화,20대,798757,25,31950,참여,0.342,14
2025-10,수원시 팔달구,매산동,의류/잡화,30대,525982,16,32873,참여,0.379,17
2025-10,수원시 팔달구,매산동,의류/잡화,40대,1020978,25,40839,참여,0.3,17
2025-10,수원시 팔달구,매산동,의류/잡화,50대,668880,21,31851,미참여,0.496,18
2025-10,수원시 팔달구,매산동,의류/잡화,60대 이상,525297,14,37521,참여,0.471,14
2025-10,수원시 팔달구,매산동,미용/생활서비스,20대,716496,24,29854,참여,0.421,15
2025-10,수원시 팔달구,매산동,미용/생활서비스,30대,930895,36,25858,미참여,0.458,20
2025-10,수원시 팔달구,매산동,미용/생활서비스,40대,403466,15,26897,미참여,0.368,12
2025-10,수원시 팔달구,매산동,미용/생활서비스,50대,981093,27,36336,참여,0.251,12
2025-10,수원시 팔달구,매산동,미용/생활서비스,60대 이상,909278,30,30309,미참여,0.373,15
2025-10,수원시 팔달구,매산동,교육/학원,20대,1513852,17,89050,참여,0.183,7
2025-10,수원시 팔달구,매산동,교육/학원,30대,1961840,22,89174,참여,0.439,19
2025-10,수원시 팔달구,매산동,교육/학원,40대,2620298,31,84525,미참여,0.508,15
2025-10,수원시 팔달구,매산동,교육/학원,50대,1844027,25,73761,참여,0.447,23
2025-10,수원시 팔달구,매산동,교육/학원,60대 이상,1007900,12,83991,참여,0.493,27
2025-10,수원시 팔달구,매산동,병원/약국,20대,845890,31,27286,참여,0.477,26
2025-10,수원시 팔달구,매산동,병원/약국,30대,739891,30,24663,미참여,0.349,28
2025-10,수원시 팔달구,매산동,병원/약국,40대,982332,35,28066,참여,0.529,13
2025-10,수원시 팔달구,매산동,병원/약국,50대,402766,14,28769,참여,0.265,25
2025-10,수원시 팔달구,매산동,병원/약국,60대 이상,950258,36,26396,참여,0.338,26
2025-10,수원시 팔달구,매산동,편의점/마트,20대,557283,41,13592,미참여,0.408,14
2025-10,수원시 팔달구,매산동,편의점/마트,30대,478606,42,11395,참여,0.488,15
2025-10,수원시 팔달구,매산동,편의점/마트,40대,667150,49,13615,미참여,0.505,27
2025-10,수원시 팔달구,매산동,편의점/마트,50대,280445,26,10786,참여,0.406,7
2025-10,수원시 팔달구,매산동,편의점/마트,60대 이상,514307,39,13187,미참여,0.48,1
2025-10,수원시 팔달구,고등동,한식/분식,20대,600749,47,12781,참여,0.369,29
2025-10,수원시 팔달구,고등동,한식/분식,30대,1162164,72,16141,미참여,0.455,29
2025-10,수원시 팔달구,고등동,한식/분식,40대,876525,50,17530,참여,0.469,15
2025-10,수원시 팔달구,고등동,한식/분식,50대,581296,37,15710,미참여,0.603,27
2025-10,수원시 팔달구,고등동,한식/분식,60대 이상,664502,41,16207,참여,0.584,33
2025-10,수원시 팔달구,고등동,카페/디저트,20대,377667,49,7707,참여,0.353,25
2025-10,수원시 팔달구,고등동,카페/디저트,30대,334239,42,7958,미참여,0.354,14
2025-10,수원시 팔달구,고등동,카페/디저트,40대,194837,25,7793,참여,0.432,14
2025-10,수원시 팔달구,고등동,카페/디저트,50대,179562,25,7182,미참여,0.353,19
2025-10,수원시 팔달구,고등동,카페/디저트,60대 이상,266683,27,9877,미참여,0.384,24
2025-10,수원시 팔달구,고등동,신선식품,20대,1120414,38,29484,참여,0.403,24
2025-10,수원시 팔달구,고등동,신선식품,30대,1617696,50,32353,참여,0.339,19
2025-10,수원시 팔달구,고등동,신선식품,40대,1524244,52,29312,미참여,0.385,21
2025-10,수원시 팔달구,고등동,신선식품,50대,1298231,42,30910,참여,0.55,21
2025-10,수원시 팔달구,고등동,신선식품,60대 이상,1656297,50,33125,미참여,0.424,23
2025-10,수원시 팔달구,고등동,생활용품,20대,728778,33,22084,미참여,0.647,26
2025-10,수원시 팔달구,고등동,생활용품,30대,902875,37,24402,참여,0.364,36
2025-10,수원시 팔달구,고등동,생활용품,40대,1379720,53,26032,참여,0.317,14
2025-10,수원시 팔달구,고등동,생활용품,50대,965086,46,20980,참여,0.414,25
2025-10,수원시 팔달구,고등동,생활용품,60대 이상,690645,36,19184,참여,0.474,21
2025-10,수원시 팔달구,고등동,의류/잡화,20대,1564876,38,41180,미참여,0.395,18
2025-10,수원시 팔달구,고등동,의류/잡화,30대,1360898,38,35813,미참여,0.346,10
2025-10,수원시 팔달구,고등동,의류/잡화,40대,720091,17,42358,참여,0.45,13
2025-10,수원시 팔달구,고등동,의류/잡화,50대,779191,21,37104,미참여,0.249,8
2025-10,수원시 팔달구,고등동,의류/잡화,60대 이상,868092,26,33388,참여,0.278,12
2025-10,수원시 팔달구,고등동,미용/생활서비스,20대,930236,32,29069,참여,0.316,11
2025-10,수원시 팔달구,고등동,미용/생활서비스,30대,599343,21,28540,참여,0.479,21
2025-10,수원시 팔달구,고등동,미용/생활서비스,40대,1198529,36,33292,미참여,0.297,12
