month,region,district,gender,age_group,industry,transaction_count,payment_amount,source_date,avg_ticket,source
2025-11,수원시 영통구,영통2동,여,30대,의원,405,3531006,2026-01-20,8719,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,일반/휴게 음식,7351,32294127,2026-01-20,4393,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,일반유통,1802,4291967,2026-01-20,2382,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,자동차 정비/유지,35,882918,2026-01-20,25226,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,자동차판매,2,31385,2026-01-20,15692,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,전자상거래,2,5705,2026-01-20,2852,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,주방용품,16,76697,2026-01-20,4794,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,직물/침구류,6,43309,2026-01-20,7218,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,30대,학원,161,5637334,2026-01-20,35014,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,가구,3,8675,2026-01-20,2892,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,건축자재,2,11285,2026-01-20,5642,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,기타의료,200,636602,2026-01-20,3183,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,레저/문화 용품,24,526177,2026-01-20,21924,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,레저/스포츠 서비스,152,1836261,2026-01-20,12081,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,문화/취미,106,973963,2026-01-20,9188,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,미용/위생,300,4187999,2026-01-20,13960,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,서적/문구/학습자재,16,469078,2026-01-20,29317,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,신변잡화,6,13977,2026-01-20,2330,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,약국,894,2159322,2026-01-20,2415,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,용역서비스,380,2156841,2026-01-20,5676,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,음료/식품,2036,7904810,2026-01-20,3883,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,의류,13,244087,2026-01-20,18776,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,의원,447,2321276,2026-01-20,5193,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,일반/휴게 음식,7940,30419931,2026-01-20,3831,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,일반유통,1702,3708348,2026-01-20,2179,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,자동차 정비/유지,26,1019966,2026-01-20,39229,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,자동차판매,8,83737,2026-01-20,10467,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,전자상거래,2,34086,2026-01-20,17043,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,주방용품,16,71006,2026-01-20,4438,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,직물/침구류,14,148217,2026-01-20,10587,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,40대,학원,532,14968737,2026-01-20,28137,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,기타의료,70,365858,2026-01-20,5227,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,레저/문화 용품,20,416009,2026-01-20,20800,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,레저/스포츠 서비스,34,304929,2026-01-20,8968,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,문화/취미,32,152093,2026-01-20,4753,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,미용/위생,166,2595886,2026-01-20,15638,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,병원,4,8482,2026-01-20,2120,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,서적/문구/학습자재,6,141486,2026-01-20,23581,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,신변잡화,9,15696,2026-01-20,1744,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,약국,301,828258,2026-01-20,2752,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,용역서비스,139,609896,2026-01-20,4388,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,음료/식품,678,2965196,2026-01-20,4373,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,의류,14,205329,2026-01-20,14666,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,의원,139,1405272,2026-01-20,10110,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,일반/휴게 음식,3761,16094199,2026-01-20,4279,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,일반유통,1195,3429178,2026-01-20,2870,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,자동차 정비/유지,12,217368,2026-01-20,18114,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,주방용품,11,57322,2026-01-20,5211,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,50대,학원,104,3200564,2026-01-20,30775,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,가구,2,117632,2026-01-20,58816,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,기타유통,2,71838,2026-01-20,35919,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,기타의료,28,74525,2026-01-20,2662,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,레저/문화 용품,15,635340,2026-01-20,42356,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,레저/스포츠 서비스,3,89108,2026-01-20,29703,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,문화/취미,14,136597,2026-01-20,9757,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,미용/위생,82,1574543,2026-01-20,19202,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,병원,16,26642,2026-01-20,1665,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,서적/문구/학습자재,3,59456,2026-01-20,19819,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,신변잡화,8,43804,2026-01-20,5476,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,약국,136,490186,2026-01-20,3604,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,용역서비스,32,133268,2026-01-20,4165,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,음료/식품,283,1296635,2026-01-20,4582,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,의류,6,94831,2026-01-20,15805,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,의원,131,695638,2026-01-20,5310,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,일반/휴게 음식,1234,6192771,2026-01-20,5018,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,일반유통,747,2344671,2026-01-20,3139,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,자동차 정비/유지,7,90657,2026-01-20,12951,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,주방용품,1,8416,2026-01-20,8416,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,학원,22,618368,2026-01-20,28108,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,회원정보미상,18,283360,2026-01-20,15742,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,회원정보미상,18,283360,2026-01-20,15742,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,미용/위생,2,45000,2026-01-20,22500,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,음료/식품,5,168580,2026-01-20,33716,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,일반/휴게 음식,6,47000,2026-01-20,7833,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통2동,여,60대 이상,일반유통,5,22780,2026-01-20,4556,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,레저/스포츠 서비스,25,79036,2026-01-20,3161,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,문화/취미,14,44212,2026-01-20,3158,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,미용/위생,24,200072,2026-01-20,8336,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,서적/문구/학습자재,25,93785,2026-01-20,3751,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,약국,15,31794,2026-01-20,2120,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,용역서비스,19,102748,2026-01-20,5408,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,음료/식품,98,368840,2026-01-20,3764,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,의원,25,175128,2026-01-20,7005,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,일반/휴게 음식,484,1703750,2026-01-20,3520,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,일반유통,246,257522,2026-01-20,1047,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,주유/충전소,8,52615,2026-01-20,6577,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,10대,학원,139,3450903,2026-01-20,24827,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,건축자재,2,3559,2026-01-20,1780,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,기타유통,1,1744,2026-01-20,1744,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,기타의료,8,52722,2026-01-20,6590,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,대형유통,5,4738,2026-01-20,948,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,레저/문화 용품,4,145372,2026-01-20,36343,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,레저/스포츠 서비스,349,1691224,2026-01-20,4846,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,문화/취미,104,248496,2026-01-20,2389,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,미용/위생,198,4159218,2026-01-20,21006,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,서적/문구/학습자재,27,114518,2026-01-20,4241,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,숙박업,2,60000,2026-01-20,30000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,신변잡화,18,48956,2026-01-20,2720,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,약국,144,698587,2026-01-20,4851,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,용역서비스,80,945706,2026-01-20,11821,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,음료/식품,329,3674535,2026-01-20,11169,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,의류,1,110000,2026-01-20,110000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,의원,93,939994,2026-01-20,10107,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,일반/휴게 음식,2515,21951051,2026-01-20,8728,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,일반유통,891,2981984,2026-01-20,3347,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,자동차 정비/유지,6,285933,2026-01-20,47656,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,자동차판매,1,288000,2026-01-20,288000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,전자상거래,1,500000,2026-01-20,500000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,주유/충전소,93,1189586,2026-01-20,12791,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,직물/침구류,3,91420,2026-01-20,30473,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,20대,학원,72,1387405,2026-01-20,19270,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,가구,1,50000,2026-01-20,50000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,건축자재,2,1518,2026-01-20,759,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,기타유통,1,8496,2026-01-20,8496,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,기타의료,106,8261437,2026-01-20,77938,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,레저/문화 용품,8,97366,2026-01-20,12171,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,레저/스포츠 서비스,257,1067375,2026-01-20,4153,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,문화/취미,446,633568,2026-01-20,1421,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,미용/위생,409,5385505,2026-01-20,13167,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,사무/통신,1,57227,2026-01-20,57227,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,서적/문구/학습자재,245,6555612,2026-01-20,26758,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,숙박업,1,12000,2026-01-20,12000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,신변잡화,121,57581,2026-01-20,476,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,약국,371,1037068,2026-01-20,2795,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,용역서비스,116,1408663,2026-01-20,12144,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,음료/식품,662,7883557,2026-01-20,11909,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,의류,2,103611,2026-01-20,51806,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,의원,297,2437502,2026-01-20,8207,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,일반/휴게 음식,4597,26441532,2026-01-20,5752,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,일반유통,1560,2664844,2026-01-20,1708,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,자동차 정비/유지,37,556238,2026-01-20,15033,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,자동차판매,2,22716,2026-01-20,11358,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,전자상거래,2,830146,2026-01-20,415073,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,주방용품,3,69752,2026-01-20,23251,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,주유/충전소,506,5377463,2026-01-20,10627,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,직물/침구류,1,27767,2026-01-20,27767,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,학교/교육,1,34000,2026-01-20,34000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,30대,학원,86,3531075,2026-01-20,41059,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,건축자재,3,6516,2026-01-20,2172,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,기타유통,2,6805,2026-01-20,3402,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,기타의료,36,1293218,2026-01-20,35923,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,대형유통,5,18698,2026-01-20,3740,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,레저/문화 용품,17,398893,2026-01-20,23464,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,레저/스포츠 서비스,513,2295864,2026-01-20,4475,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,문화/취미,725,536872,2026-01-20,741,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,미용/위생,549,4677646,2026-01-20,8520,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,서적/문구/학습자재,424,6005231,2026-01-20,14163,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,숙박업,1,1088,2026-01-20,1088,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,신변잡화,179,86232,2026-01-20,482,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,약국,662,2201183,2026-01-20,3325,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,용역서비스,194,2532698,2026-01-20,13055,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,음료/식품,1252,9099301,2026-01-20,7268,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,의류,6,53548,2026-01-20,8925,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,의원,636,7097253,2026-01-20,11159,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,일반/휴게 음식,7161,32113356,2026-01-20,4484,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,일반유통,2191,3729716,2026-01-20,1702,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,자동차 정비/유지,60,862251,2026-01-20,14371,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,자동차판매,8,376390,2026-01-20,47049,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,전자상거래,4,79959,2026-01-20,19990,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,전자제품,2,10501,2026-01-20,5250,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,주방용품,2,6947,2026-01-20,3474,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,주유/충전소,563,5366501,2026-01-20,9532,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,직물/침구류,3,44047,2026-01-20,14682,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,학교/교육,9,43299,2026-01-20,4811,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,40대,학원,1221,42730271,2026-01-20,34996,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,건축자재,10,37561,2026-01-20,3756,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,기타유통,2,9944,2026-01-20,4972,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,기타의료,37,273936,2026-01-20,7404,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,대형유통,2,3633,2026-01-20,1816,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,레저/문화 용품,14,150403,2026-01-20,10743,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,레저/스포츠 서비스,252,2146005,2026-01-20,8516,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,문화/취미,115,204348,2026-01-20,1777,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,미용/위생,512,4238671,2026-01-20,8279,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,서적/문구/학습자재,146,608766,2026-01-20,4170,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,신변잡화,7,3447,2026-01-20,492,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,약국,522,1590856,2026-01-20,3048,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,용역서비스,139,1156858,2026-01-20,8323,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,음료/식품,1003,4984260,2026-01-20,4969,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,의류,4,21183,2026-01-20,5296,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,의원,500,3852173,2026-01-20,7704,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,영통3동,남,50대,일반/휴게 음식,5957,24991436,2026-01-20,4195,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
